season,fbref_name,fpl_name,fuzzy_score,total_points,review,duplicated
2018-2019,,Yohan Benalouane,,0.0,,
2018-2019,,Younes Kaboul,,0.0,,
2018-2019,,Zech Medley,,0.0,,
2018-2019,,Zeze Steven Sessegnon,,0.0,,
2019-2020,,Abd-Al-Ali Morakinyo Olaposi Koiki,,0.0,,
2019-2020,,Adalberto Peñaranda,,0.0,,
2019-2020,,Addji Keaninkin Marc-Israel Guehi,,0.0,,
2019-2020,,Ademola Lookman,,0.0,,
2019-2020,,Alex Cochrane,,0.0,,
2019-2020,,Alexandre Jankewitz,,0.0,,
2019-2020,,Alexandre Nascimento Costa Silva,,0.0,,
2019-2020,,Alexis Sánchez,,0.0,,
2019-2020,,Alfie Lewis,,0.0,,
2019-2020,,Alfie Whiteman,,0.0,,
2019-2020,,Andre Green,,0.0,,
2019-2020,,Andy King,,0.0,,
2019-2020,,Andy Lonergan,,0.0,,
2019-2020,,Anthony Driscoll-Glennon,,0.0,,
2019-2020,,Anthony Knockaert,,0.0,,
2019-2020,,Archie Mair,,0.0,,
2019-2020,,Artur Boruc,,0.0,,
2019-2020,,Asmir Begovic,,0.0,,
2019-2020,,Ayotomiwa Dele-Bashiru,,0.0,,
2019-2020,,Bailey Peacock-Farrell,,0.0,,
2019-2020,,Ben Gibson,,0.0,,
2019-2020,,Beni Baningime,,0.0,,
2019-2020,,Beram Kayal,,0.0,,
2019-2020,,Bernard Ashley-Seal,,0.0,,
2019-2020,,Bernardo Costa Da Rosa,,0.0,,
2019-2020,,Birkir Bjarnason,,0.0,,
2019-2020,,Bobby Thomas,,0.0,,
2019-2020,,Brandon Austin,,0.0,,
2019-2020,,Callum Slattery,,0.0,,
2019-2020,,Caoimhin Kelleher,,0.0,,
2019-2020,,Carl Jenkinson,,0.0,,
2019-2020,,Charlie Austin,,0.0,,
2019-2020,,Chris Smalling,,0.0,,
2019-2020,,Christian Saydee,,0.0,,
2019-2020,,Cole Palmer,,0.0,,
2019-2020,,Conor Coventry,,0.0,,
2019-2020,,Daniel Adshead,,0.0,,
2019-2020,,Daniel Amartey,,0.0,,
2019-2020,,Daniel N'Lundulu,,0.0,,
2019-2020,,Danilo Luiz da Silva,,0.0,,
2019-2020,,Danny Ward,,0.0,,
2019-2020,,Darnell Johnson,,0.0,,
2019-2020,,David Button,,0.0,,
2019-2020,,Davide Zappacosta,,0.0,,
2019-2020,,Dennis Cirkin,,0.0,,
2019-2020,,Eldin Jakupovic,,0.0,,
2019-2020,,Ellis Simms,,0.0,,
2019-2020,,Ethan Ampadu,,0.0,,
2019-2020,,Filip Benkovic,,0.0,,
2019-2020,,Fraser Forster,,0.0,,
2019-2020,,Frederick Woodman,,0.0,,
2019-2020,,Gavin Kilkenny,,0.0,,
2019-2020,,Giovanni McGregor,,0.0,,
2019-2020,,Gonçalo Bento Soares Cardoso,,0.0,,
2019-2020,,Grady Diangana,,0.0,,
2019-2020,,Harry Lewis,,0.0,,
2019-2020,,Harvey White,,0.0,,
2019-2020,,Heurelho da Silva Gomes,,0.0,,
2019-2020,,Hélder Costa,,0.0,,
2019-2020,,Idrissa Gueye,,0.0,,
2019-2020,,Ivan Cavaleiro,,0.0,,
2019-2020,,Jack Colback,,0.0,,
2019-2020,,Jack Young,,0.0,,
2019-2020,,Jacob Maddox,,0.0,,
2019-2020,,Jacob Murphy,,0.0,,
2019-2020,,Jake Eastwood,,0.0,,
2019-2020,,James Chester,,0.0,,
2019-2020,,James Daly,,0.0,,
2019-2020,,Jimmy Dunne,,0.0,,
2019-2020,,Joe Hart,,0.0,,
2019-2020,,Joel Mumbongo,,0.0,,
2019-2020,,John Ruddy,,0.0,,
2019-2020,,John-Kymani Gordon,,0.0,,
2019-2020,,Jonas Lössl,,0.0,,
2019-2020,,Jose Luis Mato Sanmartín,,0.0,,
2019-2020,,Joseph Anang,,0.0,,
2019-2020,,Josh Benson,,0.0,,
2019-2020,,José Izquierdo,,0.0,,
2019-2020,,João Manuel Neves Virgínia,,0.0,,
2019-2020,,Kaine Hayden,,0.0,,
2019-2020,,Karl Darlow,,0.0,,
2019-2020,,Kayne Ramsay,,0.0,,
2019-2020,,Ken Sema,,0.0,,
2019-2020,,Ki-Jana Hoever,,0.0,,
2019-2020,,Kieran Trippier,,0.0,,
2019-2020,,Konstantinos Mavropanos,,0.0,,
2019-2020,,Laurent Koscielny,,0.0,,
2019-2020,,Lee Grant,,0.0,,
2019-2020,,Leon Balogun,,0.0,,
2019-2020,,Leonardo Campana,,0.0,,
2019-2020,,Lewis Bate,,0.0,,
2019-2020,,Lewis Gibson,,0.0,,
2019-2020,,Liam Gibson,,0.0,,
2019-2020,,Lovre Kalinic,,0.0,,
2019-2020,,Lukas Jensen,,0.0,,
2019-2020,,Luke Amos,,0.0,,
2019-2020,,Luke Cundle,,0.0,,
2019-2020,,Luke Dreher,,0.0,,
2019-2020,,Maarten Stekelenburg,,0.0,,
2019-2020,,Mace Goodridge,,0.0,,
2019-2020,,Marc Navarro,,0.0,,
2019-2020,,Mario Lemina,,0.0,,
2019-2020,,Mark Duffy,,0.0,,
2019-2020,,Marko Arnautovic,,0.0,,
2019-2020,,Matt Macey,,0.0,,
2019-2020,,Matteo Darmian,,0.0,,
2019-2020,,Matthew Clarke,,0.0,,
2019-2020,,Matthew Smith,,0.0,,
2019-2020,,Michael Verrips,,0.0,,
2019-2020,,Michel Vorm,,0.0,,
2019-2020,,Mihai-Alexandru Dobre,,0.0,,
2019-2020,,Mohamed Elneny,,0.0,,
2019-2020,,Mohamed Elyounoussi,,0.0,,
2019-2020,,Nathaniel Phillips,,0.0,,
2019-2020,,Nikola Tavares,,0.0,,
2019-2020,,Nya Kirby,,0.0,,
2019-2020,,Oskar Buur,,0.0,,
2019-2020,,Owen Otasowie,,0.0,,
2019-2020,,Panagiotis Retsos,,0.0,,
2019-2020,,Pedro Obiang,,0.0,,
2019-2020,,Philip Heise,,0.0,,
2019-2020,,Pontus Dahlberg,,0.0,,
2019-2020,,Rachid Ghezzal,,0.0,,
2019-2020,,Rafael Camacho,,0.0,,
2019-2020,,Rhian Brewster,,0.0,,
2019-2020,,Rhu-endly Martina,,0.0,,
2019-2020,,Richard Stearman,,0.0,,
2019-2020,,Robert Elliot,,0.0,,
2019-2020,,Robert Kenedy Nunes do Nascimento,,0.0,,
2019-2020,,Rolando Aarons,,0.0,,
2019-2020,,Romelu Lukaku,,0.0,,
2019-2020,,Ryan Giles,,0.0,,
2019-2020,,Sam Gallagher,,0.0,,
2019-2020,,Sam Woods,,0.0,,
2019-2020,,Scott Carson,,0.0,,
2019-2020,,Sergio Romero,,0.0,,
2019-2020,,Simon Mignolet,,0.0,,
2019-2020,,Stephen Henderson,,0.0,,
2019-2020,,Steven Defour,,0.0,,
2019-2020,,Taylor Harwood-Bellis,,0.0,,
2019-2020,,Taylor Perry,,0.0,,
2019-2020,,Thomas Allan,,0.0,,
2019-2020,,Tudor Baluta,,0.0,,
2019-2020,,Tyreece John-Jules,,0.0,,
2019-2020,,Tyreke Johnson,,0.0,,
2019-2020,,Vincent Janssen,,0.0,,
2019-2020,,Wesley Hoedt,,0.0,,
2019-2020,,Will Ferry,,0.0,,
2019-2020,,Will Norris,,0.0,,
2019-2020,,Winston Reid,,0.0,,
2019-2020,,Zech Medley,,0.0,,
2020-2021,,Aaron Mooy,,0.0,,
2020-2021,,Adam Forshaw,,0.0,,
2020-2021,,Ademipo Odubeko,,0.0,,
2020-2021,,Adrien Silva,,0.0,,
2020-2021,,Adrián Bernabé,,0.0,,
2020-2021,,Albian Ajeti,,0.0,,
2020-2021,,Alfie Devine,,0.0,,
2020-2021,,Alfie Mawson,,0.0,,
2020-2021,,Andreas Pereira,,0.0,,
2020-2021,,Andreas Söndergaard,,0.0,,
2020-2021,,Andy Lonergan,,0.0,,
2020-2021,,Angus Gunn,,0.0,,
2020-2021,,Anthony Driscoll-Glennon,,0.0,,
2020-2021,,Anthony Knockaert,,0.0,,
2020-2021,,Anthony Mancini,,0.0,,
2020-2021,,Barry Douglas,,0.0,,
2020-2021,,Ben Gibson,,0.0,,
2020-2021,,Ben Woodburn,,0.0,,
2020-2021,,Billy Koumetio,,0.0,,
2020-2021,,Bjorn Engels,,0.0,,
2020-2021,,Bobby Thomas,,0.0,,
2020-2021,,Brandon Pierrick,,0.0,,
2020-2021,,Bruno André Cavaco Jordao,,0.0,,
2020-2021,,Caleb Taylor,,0.0,,
2020-2021,,Cameron Carter-Vickers,,0.0,,
2020-2021,,Cedric Kipre,,0.0,,
2020-2021,,Charlie Cresswell,,0.0,,
2020-2021,,Cheikh Diaby,,0.0,,
2020-2021,,Chris Smalling,,0.0,,
2020-2021,,Christian Atsu,,0.0,,
2020-2021,,Christian Marques,,0.0,,
2020-2021,,Christian Walton,,0.0,,
2020-2021,,Claudio Bravo,,0.0,,
2020-2021,,Claudio Gomes,,0.0,,
2020-2021,,Cody Drameh,,0.0,,
2020-2021,,Cole Palmer,,0.0,,
2020-2021,,Connor Wickham,,0.0,,
2020-2021,,Conor Coventry,,0.0,,
2020-2021,,Crysencio Summerville,,0.0,,
2020-2021,,Cyrus Christie,,0.0,,
2020-2021,,Daniel Langley,,0.0,,
2020-2021,,Danny Rose,,0.0,,
2020-2021,,Danny Ward,,0.0,,
2020-2021,,David Martin,,0.0,,
2020-2021,,Elia Caprile,,0.0,,
2020-2021,,Ellis Simms,,0.0,,
2020-2021,,Fabricio Agosto Ramírez,,0.0,,
2020-2021,,Facundo Pellistri,,0.0,,
2020-2021,,Faustino Anjorin,,0.0,,
2020-2021,,Felix Nmecha,,0.0,,
2020-2021,,Filip Benkovic,,0.0,,
2020-2021,,Florian Lejeune,,0.0,,
2020-2021,,Florin Andone,,0.0,,
2020-2021,,Frankie Maguire,,0.0,,
2020-2021,,Frederik Alves,,0.0,,
2020-2021,,Frédéric Guilbert,,0.0,,
2020-2021,,Gedson Carvalho Fernandes,,0.0,,
2020-2021,,Glenn Murray,,0.0,,
2020-2021,,Harry Boyes,,0.0,,
2020-2021,,Harry Lewis,,0.0,,
2020-2021,,Harry Tyrer,,0.0,,
2020-2021,,Harry Wilson,,0.0,,
2020-2021,,Harvey Elliott,,0.0,,
2020-2021,,Henri Lansbury,,0.0,,
2020-2021,,Hugo Bueno,,0.0,,
2020-2021,,Indiana Vassilev,,0.0,,
2020-2021,,Isaac Price,,0.0,,
2020-2021,,Jack Jenkins,,0.0,,
2020-2021,,Jack Wilshere,,0.0,,
2020-2021,,Jake Cain,,0.0,,
2020-2021,,Jakub Ojrzynski,,0.0,,
2020-2021,,Jamal Baptiste,,0.0,,
2020-2021,,James Bree,,0.0,,
2020-2021,,James Garner,,0.0,,
2020-2021,,James Trafford,,0.0,,
2020-2021,,Jarrad Branthwaite,,0.0,,
2020-2021,,Jason Steele,,0.0,,
2020-2021,,Jay-Roy Grot,,0.0,,
2020-2021,,Jean Michaël Seri,,0.0,,
2020-2021,,Jed Steer,,0.0,,
2020-2021,,Jensen Weir,,0.0,,
2020-2021,,Jesurun Rak-Sakyi,,0.0,,
2020-2021,,Joe Gelhardt,,0.0,,
2020-2021,,Joe Hart,,0.0,,
2020-2021,,Jonas Lössl,,0.0,,
2020-2021,,Jonathan Leko,,0.0,,
2020-2021,,Jordan Hugill,,0.0,,
2020-2021,,Jordan Stevens,,0.0,,
2020-2021,,Josh Sims,,0.0,,
2020-2021,,José Diogo Dalot Teixeira,,0.0,,
2020-2021,,José Ignacio Peleteiro Romallo,,0.0,,
2020-2021,,Juan Foyth,,0.0,,
2020-2021,,Kaine Hayden,,0.0,,
2020-2021,,Kamil Miazek,,0.0,,
2020-2021,,Karlo Ziger,,0.0,,
2020-2021,,Kelland Watts,,0.0,,
2020-2021,,Kenneth Zohore,,0.0,,
2020-2021,,Kevin McDonald,,0.0,,
2020-2021,,Kgaogelo Chauke,,0.0,,
2020-2021,,Kyle John,,0.0,,
2020-2021,,Kyron Gordon,,0.0,,
2020-2021,,Lee Grant,,0.0,,
2020-2021,,Leighton Clarkson,,0.0,,
2020-2021,,Leonardo Campana,,0.0,,
2020-2021,,Lewis Richards,,0.0,,
2020-2021,,Liam Hughes,,0.0,,
2020-2021,,Lucas Torreira,,0.0,,
2020-2021,,Luke Cundle,,0.0,,
2020-2021,,Luke Freeman,,0.0,,
2020-2021,,Luke Mbete,,0.0,,
2020-2021,,Léo Bonatini,,0.0,,
2020-2021,,Mace Goodridge,,0.0,,
2020-2021,,Marcos Rojo,,0.0,,
2020-2021,,Marcus Bettinelli,,0.0,,
2020-2021,,Mark Gillespie,,0.0,,
2020-2021,,Martín Montoya,,0.0,,
2020-2021,,Mateusz Bogusz,,0.0,,
2020-2021,,Matija Sarkic,,0.0,,
2020-2021,,Matt Macey,,0.0,,
2020-2021,,Matteo Guendouzi,,0.0,,
2020-2021,,Matthew Clarke,,0.0,,
2020-2021,,Matty James,,0.0,,
2020-2021,,Max Meyer,,0.0,,
2020-2021,,Max Sanders,,0.0,,
2020-2021,,Max Thompson,,0.0,,
2020-2021,,Mbwana Samatta,,0.0,,
2020-2021,,Meritan Shabani,,0.0,,
2020-2021,,Mesut Özil,,0.0,,
2020-2021,,Michael Verrips,,0.0,,
2020-2021,,Michal Karbownik,,0.0,,
2020-2021,,Miguel Azeez,,0.0,,
2020-2021,,Moisés Caicedo,,0.0,,
2020-2021,,Nathan Bishop,,0.0,,
2020-2021,,Nathan Ferguson,,0.0,,
2020-2021,,Nathan Trott,,0.0,,
2020-2021,,Nicolás Otamendi,,0.0,,
2020-2021,,Nigel Lonwijk,,0.0,,
2020-2021,,Nile John,,0.0,,
2020-2021,,Oliver Casey,,0.0,,
2020-2021,,Oliver Skipp,,0.0,,
2020-2021,,Paulo Gazzaniga,,0.0,,
2020-2021,,Phil Jones,,0.0,,
2020-2021,,Reece Hannam,,0.0,,
2020-2021,,Reece Welch,,0.0,,
2020-2021,,Richard Nartey,,0.0,,
2020-2021,,Roberto Jimenez Gago,,0.0,,
2020-2021,,Rolando Aarons,,0.0,,
2020-2021,,Ryan Astley,,0.0,,
2020-2021,,Ryan Bennett,,0.0,,
2020-2021,,Ryan Finnigan,,0.0,,
2020-2021,,Ryan Inniss,,0.0,,
2020-2021,,Ryan Sessegnon,,0.0,,
2020-2021,,Sam Greenwood,,0.0,,
2020-2021,,Sam Woods,,0.0,,
2020-2021,,Sergio Romero,,0.0,,
2020-2021,,Shane Duffy,,0.0,,
2020-2021,,Shane Flynn,,0.0,,
2020-2021,,Simon Moore,,0.0,,
2020-2021,,Sofiane Boufal,,0.0,,
2020-2021,,Sokratis Papastathopoulos,,0.0,,
2020-2021,,Stefan Johansen,,0.0,,
2020-2021,,Stephen Henderson,,0.0,,
2020-2021,,Sylvester Jasper,,0.0,,
2020-2021,,Tahith Chong,,0.0,,
2020-2021,,Tawanda Maswanhise,,0.0,,
2020-2021,,Taylor Gardner-Hickman,,0.0,,
2020-2021,,Taylor Harwood-Bellis,,0.0,,
2020-2021,,Taylor Perry,,0.0,,
2020-2021,,Teddy Jenks,,0.0,,
2020-2021,,Teden Mengi,,0.0,,
2020-2021,,Thanawat Suengchitthawon,,0.0,,
2020-2021,,Thomas McGill,,0.0,,
2020-2021,,Tim Iroegbunam,,0.0,,
2020-2021,,Toby King,,0.0,,
2020-2021,,Tom Heaton,,0.0,,
2020-2021,,Tommy Doyle,,0.0,,
2020-2021,,Tyler Onyango,,0.0,,
2020-2021,,Valentino Livramento,,0.0,,
2020-2021,,Vontae Daley-Campbell,,0.0,,
2020-2021,,Wayne Hennessey,,0.0,,
2020-2021,,Wes Foderingham,,0.0,,
2020-2021,,Will Ferry,,0.0,,
2020-2021,,William Osula,,0.0,,
2020-2021,,William Saliba,,0.0,,
2020-2021,,Yoshinori Muto,,0.0,,
2020-2021,,Zak Brunt,,0.0,,
2020-2021,,Zeze Steven Sessegnon,,0.0,,
